 ,0.3184, ,0.5082, ,0.8002, ,0.733064,,,,,,
 ,0.2766, ,-0.8572, ,0.4343, ,1.00476,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
917,-0.8046, ,-0.3332, ,-0.4915, ,0.153739,-1.53705,-1.28472,-0.698132,-0.365787,1.15153,0.272536
 ,-0.2192, ,0.936, ,-0.2755, ,0.137348,,,,,,
 ,0.5518, ,-0.114, ,-0.8261, ,0.122329,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1145,0.9895, ,-0.0773, ,-0.1222, ,0.36317,-0.438093,-0.979823,1.22173,0.727726,0.00330053,0.374007
 ,0.1443, ,0.4718, ,0.8698, ,0.789805,,,,,,
 ,-0.0095, ,-0.8783, ,0.478, ,1.05344,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1261,0.0811, ,-0.3803, ,-0.9213, ,-0.183735,-0.377581,-1.52456,-0.698111,-0.609336,1.15173,-0.89495
 ,-0.9964, ,-0.0065, ,-0.085, ,0.204695,,,,,,
 ,0.0264, ,0.9248, ,-0.3795, ,0.069319,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1309,0.1233, ,-0.781, ,-0.6122, ,0.507976,-0.949121,-0.478156,1.1908,0.209536,-0.680678,0.032617
 ,0.8127, ,-0.2746, ,0.5139, ,0.227627,,,,,,
 ,-0.5695, ,-0.5609, ,0.6009, ,1.37575,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1357,0.6998, ,-0.6525, ,-0.2907, ,0.287061,-0.392394,-0.276106,1.07904,-0.38298,-0.443134,0.129971
 ,0.7112, ,0.5985, ,0.3688, ,0.498775,,,,,,
 ,-0.0667, ,-0.4648, ,0.8829, ,1.26003,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1489,0.6663, ,-0.6501, ,-0.3654, ,0.536676,-0.79688,-0.758678,0.854141,1.13446,-0.343714,0.147193
 ,0.4474, ,-0.0436, ,0.8933, ,0.435864,,,,,,
 ,-0.5966, ,-0.7586, ,0.2618, ,1.10961,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1505,0.6115, ,0.3358, ,-0.7165, ,0.62511,-0.764193,-0.721704,0.39144,1.13446,-0.425409,1.26667
 ,0.7416, ,0.0727, ,0.6669, ,0.543538,,,,,,
 ,0.276, ,-0.9391, ,-0.2046, ,0.958527,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1609,0.6732, ,-0.0766, ,-0.7354, ,-0.003539,-1.43905,0.523599,0.370889,-0.557989,1.15192,1.16336
 ,0.3173, ,0.9283, ,0.1938, ,0.08635,,,,,,
 ,0.6679, ,-0.3639, ,0.6493, ,1.15729,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1705,0.0273, ,0.2385, ,-0.9708, ,0.183444,-0.298559,0.453482,-0.232661,0.0159233,-0.166265,1.62118
 ,0.3985, ,0.888, ,0.2293, ,0.209845,,,,,,
 ,0.9168, ,-0.3931, ,-0.0708, ,0.894779,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1713,0.7846, ,-0.5565, ,-0.2735, ,0.346613,-0.710215,-0.213174,0.990329,-0.0400928,-0.127238,0.265976
 ,0.5682, ,0.4687, ,0.6764, ,0.372079,,,,,,
 ,-0.2483, ,-0.6861, ,0.6839, ,1.317,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1817,0.8164, ,-0.5605, ,-0.1389, ,0.189554,-1.5708,-1.52222,-0.698132,0.0759955,-0.680678,-0.856518
 ,-0.5297, ,-0.6312, ,-0.5666, ,-0.151205,,,,,,
 ,0.2299, ,0.5362, ,-0.8122, ,-0.081309,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1821,0.9634, ,-0.2374, ,0.1249, ,0.890948,-1.56228,-1.32647,0.47823,-0.595324,-0.397468,-1.39559
 ,0.0031, ,-0.4557, ,-0.8901, ,0.007398,,,,,,
 ,0.2682, ,0.8579, ,-0.4383, ,0.017712,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1905,0.4182, ,0.0478, ,-0.9071, ,0.112581,-0.191293,-0.0962021,0.286579,0.400814,-0.647918,1.06835
 ,0.7875, ,0.4786, ,0.3883, ,0.515798,,,,,,
 ,0.4527, ,-0.8767, ,0.1625, ,1.02585,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
1965,0.9029, ,0.061, ,-0.4255, ,0.719244,-0.875166,-1.00815,0.858659,1.13446,-0.045053,1.07787
 ,0.403, ,0.2242, ,0.8873, ,0.56272,,,,,,
 ,0.1495, ,-0.9726, ,0.1779, ,0.972599,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
2285,0.4347, ,-0.7968, ,-0.4196, ,0.705484,-1.01937,-1.0319,1.06676,1.13446,-0.31894,0.161492
 ,0.4542, ,-0.2084, ,0.8662, ,0.477603,,,,,,
 ,-0.7776, ,-0.5671, ,0.2714, ,0.953794,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
2297,0.846, ,-0.3777, ,-0.3763, ,0.301617,-0.297213,-0.513957,1.08191,0.0475949,-0.323746,0.215467
 ,0.5326, ,0.6322, ,0.5628, ,0.662897,,,,,,
 ,0.0254, ,-0.6765, ,0.736, ,1.21479,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
2309,0.5658, ,0.5349, ,-0.6275, ,0.368704,-0.550217,-0.571089,0.474897,0.968727,-0.00190522,1.36376
 ,0.3372, ,0.5443, ,0.7681, ,0.609163,,,,,,
 ,0.7525, ,-0.6462, ,0.1276, ,1.06775,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
2425,0.4309, ,0.8208, ,-0.3749, ,0.28672,-0.389112,-1.13139,1.15167,1.13446,-0.074974,1.42914
 ,0.2221, ,0.3063, ,0.9257, ,0.801214,,,,,,
 ,0.8747, ,-0.4821, ,-0.0503, ,0.840209,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
2649,-0.5626, ,-0.631, ,-0.5341, ,0.241944,-1.5708,-1.49921,-0.666737,-0.595751,0.888363,-0.370422
 ,-0.6485, ,0.7376, ,-0.1883, ,0.093443,,,,,,
 ,0.5128, ,0.2404, ,-0.8242, ,-0.022351,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
2733,0.7893, ,0.3655, ,-0.4934, ,0.285868,-0.599181,-1.56341,-0.385618,-0.466293,-0.680678,-1.00199
 ,0.1688, ,-0.9017, ,-0.398, ,0.24842,,,,,,
 ,-0.5904, ,0.2308, ,-0.7734, ,-0.148616,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
2761,-0.0405, ,0.1444, ,-0.9887, ,0.177216,-1.11951,0.523599,-0.466902,0.0496915,1.10282,1.72129
 ,-0.0275, ,0.989, ,0.1456, ,0.1609,,,,,,
 ,0.9988, ,0.0331, ,-0.0361, ,0.788268,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
2821,0.557, ,0.4308, ,-0.71, ,0.625779,-0.778467,-0.885371,0.492317,1.13446,-0.399146,1.48008
 ,0.6977, ,0.2211, ,0.6815, ,0.499453,,,,,,
 ,0.4506, ,-0.875, ,-0.1773, ,0.731982,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
2865,0.2633, ,-0.1106, ,-0.9584, ,0.254663,-0.588844,0.0661827,0.164039,0.210048,-0.680135,1.19576
 ,0.9575, ,0.1509, ,0.2456, ,0.295469,,,,,,
 ,0.1174, ,-0.9823, ,0.1456, ,1.05504,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
2945,0.0505, ,-0.456, ,-0.8885, ,0.39224,-1.29948,0.28647,0.210067,-0.452927,-0.0866911,1.10137
 ,0.9739, ,0.2198, ,-0.0574, ,0.044464,,,,,,
 ,0.2215, ,-0.8624, ,0.4552, ,1.14948,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3009,0.406, ,0.2841, ,-0.8686, ,0.432443,-0.674523,-0.399395,0.343539,0.542313,0.0996792,1.39708
 ,0.4895, ,0.735, ,0.4692, ,0.592761,,,,,,
 ,0.7717, ,-0.6157, ,0.1593, ,1.03622,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3069,0.5244, ,-0.3359, ,-0.7824, ,0.333303,-0.298659,-0.305784,0.902786,-0.210352,-0.611675,0.633805
 ,0.7879, ,0.5399, ,0.2962, ,0.584752,,,,,,
 ,0.3229, ,-0.7718, ,0.5478, ,1.19608,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3085,-0.5673, ,-0.6271, ,-0.5338, ,0.13547,-1.00251,-1.56246,-0.698132,0.498023,1.15192,0.745601
 ,-0.4898, ,0.778, ,-0.3935, ,0.268604,,,,,,
 ,0.662, ,0.0382, ,-0.7485, ,-0.014378,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3121,0.3737, ,0.4504, ,-0.8108, ,0.559713,-0.79222,-0.523415,0.284277,0.718113,-0.680678,1.68242
 ,0.8887, ,0.0764, ,0.4521, ,0.355128,,,,,,
 ,0.2655, ,-0.8896, ,-0.3717, ,0.817826,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3133,0.6477, ,0.0495, ,-0.7602, ,0.54507,-0.8796,-0.359888,0.165021,0.748497,0.118069,1.12575
 ,0.5895, ,0.5996, ,0.5413, ,0.490897,,,,,,
 ,0.4826, ,-0.7988, ,0.3592, ,1.01876,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3157,0.2444, ,0.1474, ,-0.9584, ,0.523127,-1.15788,-0.0859809,0.23771,0.143399,0.192661,1.6142
 ,0.7842, ,0.5513, ,0.2848, ,0.257645,,,,,,
 ,0.5704, ,-0.8212, ,0.0192, ,1.08677,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3197,-0.9879, ,0.0009, ,0.1548, ,0.794797,-1.5708,-1.52452,0.544134,-0.610865,0.760922,1.64038
 ,-0.1212, ,0.6175, ,-0.7772, ,0.010067,,,,,,
 ,-0.0963, ,-0.7866, ,-0.6099, ,-0.088755,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3269,0.2945, ,0.1923, ,-0.9361, ,0.159826,-0.434659,0.523599,-0.698132,0.658973,-0.376996,1.36336
 ,0.6974, ,0.6265, ,0.3481, ,0.179513,,,,,,
 ,0.6534, ,-0.7554, ,0.0504, ,0.886477,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3281,0.8185, ,-0.4696, ,-0.3311, ,0.630198,-0.908314,-0.888801,1.22173,0.694624,-0.14054,0.478553
 ,0.4378, ,0.1365, ,0.8887, ,0.472738,,,,,,
 ,-0.3721, ,-0.8723, ,0.3173, ,1.14563,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3337,0.2567, ,-0.4293, ,-0.8659, ,0.522015,-0.882539,-0.104254,0.298598,0.310027,-0.680678,0.829231
 ,0.9577, ,-0.0077, ,0.2877, ,0.160246,,,,,,
 ,-0.1302, ,-0.9031, ,0.4091, ,1.18874,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3405,0.8233, ,-0.2516, ,-0.5087, ,0.136144,-0.133211,-1.28289,1.17674,1.13446,-0.598258,0.102874
 ,0.5667, ,0.3151, ,0.7613, ,0.870421,,,,,,
 ,-0.0312, ,-0.9151, ,0.402, ,0.742312,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3477,0.0432, ,0.4196, ,-0.9067, ,0.287376,-0.422489,-0.111975,-0.684076,0.986045,-0.668366,1.74533
 ,0.9163, ,0.3451, ,0.2034, ,0.459867,,,,,,
 ,0.3982, ,-0.8395, ,-0.3696, ,0.709407,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3585,0.4757, ,0.3777, ,-0.7944, ,0.041407,-0.488207,0.2839,0.208112,-0.489197,1.09085,0.841881
 ,-0.6111, ,0.7915, ,0.0104, ,0.29062,,,,,,
 ,0.6327, ,0.4805, ,0.6074, ,1.16458,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3625,0.8576, ,0.3977, ,-0.3262, ,0.544213,-1.0166,-0.614624,1.196,0.594234,0.2246,1.47783
 ,0.1521, ,0.4098, ,0.8994, ,0.41214,,,,,,
 ,0.4914, ,-0.8209, ,0.291, ,1.28428,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3629,0.796, ,-0.3385, ,-0.5018, ,0.473446,-0.568731,-0.941269,1.15175,1.13446,-0.447382,0.170588
 ,0.4972, ,-0.1072, ,0.861, ,0.582923,,,,,,
 ,-0.3453, ,-0.9348, ,0.083, ,1.08474,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3633,-0.8023, ,0.1727, ,-0.5713, ,0.561916,-1.5708,-1.30074,-0.59623,1.13446,1.08565,1.74533
 ,0.3475, ,0.9134, ,-0.2119, ,0.22205,,,,,,
 ,0.4852, ,-0.3686, ,-0.7929, ,0.167471,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3797,0.2122, ,0.302, ,-0.9294, ,0.343506,-0.938396,-0.0648146,-0.698132,1.13446,0.491287,1.69607
 ,0.3754, ,0.8529, ,0.3629, ,0.359182,,,,,,
 ,0.9023, ,-0.4259, ,0.0676, ,0.799605,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3841,0.6053, ,-0.0838, ,-0.7916, ,0.489846,-0.460188,-1.24442,1.13467,1.11141,-0.680678,0.659452
 ,0.7947, ,0.0064, ,0.607, ,0.809836,,,,,,
 ,-0.0458, ,-0.9965, ,0.0705, ,0.863354,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3861,0.4811, ,-0.5238, ,-0.703, ,0.144958,-1.45673,-1.43692,-0.698132,-0.610865,-0.161587,-0.856472
 ,-0.8734, ,-0.2174, ,-0.4358, ,-0.04902,,,,,,
 ,0.0754, ,0.8237, ,-0.562, ,0.150936,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3897,0.3123, ,0.4575, ,-0.8326, ,-0.191019,1.17331,-1.16117,-0.696486,-0.610776,0.752683,-0.673675
 ,0.2592, ,-0.8842, ,-0.3886, ,0.069965,,,,,,
 ,-0.9139, ,-0.0945, ,-0.3947, ,0.175791,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
3941,0.6138, ,0.1335, ,-0.7781, ,0.304039,-0.250494,-0.217678,0.224281,0.693055,-0.576952,0.966288
 ,0.6612, ,0.4516, ,0.5991, ,0.564939,,,,,,
 ,0.4314, ,-0.8822, ,0.1889, ,1.12696,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
4229,0.4572, ,-0.8673, ,-0.1968, ,0.358463,-0.542812,-0.508536,0.84168,0.704276,-0.465971,-0.365988
 ,0.6237, ,0.1549, ,0.7662, ,0.500414,,,,,,
 ,-0.634, ,-0.4731, ,0.6118, ,1.2793,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
4253,0.1591, ,0.8418, ,-0.5158, ,0.395851,-0.403394,-1.49829,1.22173,1.13446,-0.350099,1.74533
 ,0.5877, ,0.3391, ,0.7346, ,0.764575,,,,,,
 ,0.7933, ,-0.42, ,-0.4407, ,0.590487,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
4689,0.1891, ,0.8929, ,-0.4086, ,0.195236,-0.451047,-0.501284,0.904745,0.836729,0.8202,1.7227
 ,-0.6396, ,0.4278, ,0.6387, ,0.469699,,,,,,
 ,0.745, ,0.1406, ,0.652, ,1.1687,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
4769,0.7215, ,-0.6783, ,-0.1388, ,0.390464,-0.664737,-0.419899,1.22173,-0.208883,-0.155472,0.0606222
 ,0.616, ,0.5373, ,0.576, ,0.465288,,,,,,
 ,-0.3161, ,-0.5011, ,0.8056, ,1.34327,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
4781,0.2799, ,0.3344, ,-0.8999, ,0.3679,-0.572466,-0.311507,-0.404698,1.13446,-0.151038,1.55882
 ,0.5685, ,0.6977, ,0.436, ,0.445946,,,,,,
 ,0.7736, ,-0.6336, ,0.0052, ,0.752619,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
4973,0.6215, ,-0.3879, ,-0.6806, ,0.694973,-1.0539,-0.681861,0.643468,1.06171,-0.603884,0.698293
 ,0.5944, ,-0.3325, ,0.7322, ,0.321421,,,,,,
 ,-0.5103, ,-0.8596, ,0.0239, ,1.06811,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
4989,0.6561, ,0.0393, ,-0.7537, ,0.102618,-0.304133,0.0981102,0.282225,-0.438281,0.375021,0.852376
 ,-0.0857, ,0.9961, ,-0.0227, ,0.52427,,,,,,
 ,0.7498, ,0.0795, ,0.6569, ,1.01342,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
5129,0.8228, ,-0.4316, ,-0.3696, ,0.217527,-0.423499,-0.0360582,0.538007,0.128583,-0.282848,0.275319
 ,0.5677, ,0.5963, ,0.5676, ,0.407794,,,,,,
 ,-0.0246, ,-0.6769, ,0.7357, ,1.25835,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
5165,0.9061, ,0.005, ,-0.4231, ,0.516269,-0.585934,-1.16917,1.17297,1.13446,-0.351627,0.637819
 ,0.4216, ,0.0744, ,0.9037, ,0.659859,,,,,,
 ,0.036, ,-0.9972, ,0.0653, ,0.926812,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
5261,0.5699, ,0.5759, ,-0.5861, ,0.504715,-1.03588,-0.42089,0.532007,0.879016,0.713681,1.72916
 ,-0.0875, ,0.7518, ,0.6536, ,0.333384,,,,,,
 ,0.817, ,-0.3212, ,0.4789, ,1.12938,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
5357,0.1561, ,0.0465, ,-0.9866, ,0.44465,-1.27996,0.0818515,-0.203018,0.321565,-0.680678,1.60646
 ,0.882, ,-0.4563, ,0.1181, ,0.1266,,,,,,
 ,-0.4447, ,-0.8886, ,-0.1122, ,0.870766,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
5405,0.4634, ,-0.4072, ,-0.7871, ,0.471784,-1.14651,-0.161253,1.22173,-0.610865,-0.196129,0.960633
 ,0.8857, ,0.1861, ,0.4252, ,0.172957,,,,,,
 ,-0.0266, ,-0.8942, ,0.4469, ,1.36407,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
5417,0.1492, ,0.3241, ,-0.9342, ,-0.073411,-0.506326,0.523599,-0.239999,0.140678,1.12949,1.6023
 ,-0.6106, ,0.7733, ,0.1708, ,0.125268,,,,,,
 ,0.7778, ,0.5449, ,0.3132, ,1.03569,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
5493,0.9927, ,0.1073, ,-0.0545, ,0.700331,-1.00255,-1.06822,1.22173,1.13446,0.21604,0.996356
 ,0.0264, ,0.2476, ,0.9685, ,0.550587,,,,,,
 ,0.1174, ,-0.9629, ,0.243, ,1.04357,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
5497,0.3821, ,0.08, ,-0.9207, ,0.319041,-0.743101,0.0150334,-0.698132,1.13446,-0.676451,1.27426
 ,0.9187, ,0.0747, ,0.3878, ,0.169712,,,,,,
 ,0.0998, ,-0.994, ,-0.045, ,0.796576,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
5729,0.1876, ,-0.9639, ,-0.1891, ,0.599585,-0.855943,-0.784106,0.968931,1.13446,-0.234773,-0.41198
 ,0.286, ,-0.1305, ,0.9493, ,0.483543,,,,,,
 ,-0.9397, ,-0.2322, ,0.2512, ,1.14939,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
5761,0.2489, ,0.6081, ,-0.7538, ,0.620674,-0.815844,-0.597298,0.522591,0.732148,0.255425,1.73193
 ,0.2911, ,0.6954, ,0.657, ,0.5322,,,,,,
 ,0.9237, ,-0.383, ,-0.004, ,1.0255,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
5829,0.0021, ,0.1713, ,-0.9852, ,0.131036,-0.470664,-0.0199669,-0.225752,0.499939,0.734313,1.71172
 ,-0.2541, ,0.953, ,0.1652, ,0.53728,,,,,,
 ,0.9672, ,0.25, ,0.0455, ,0.938755,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6005,0.7237, ,-0.2185, ,-0.6546, ,0.141842,-0.00158892,-0.172335,0.21389,0.799494,-0.680678,0.281801
 ,0.6662, ,0.4687, ,0.58, ,0.506742,,,,,,
 ,0.1801, ,-0.8559, ,0.4848, ,1.13989,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6029,0.5761, ,0.2103, ,0.7898, ,1.01035,-1.38609,-1.5708,0.51749,0.426809,-0.649355,-1.66766
 ,0.7613, ,-0.4897, ,-0.425, ,0.077469,,,,,,
 ,0.2974, ,0.8462, ,-0.4422, ,-0.056205,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6037,0.1184, ,-0.1661, ,-0.979, ,0.501314,-1.5708,0.106713,0.171707,-0.144318,0.550666,1.46213
 ,0.9005, ,0.4335, ,0.0353, ,0.06776,,,,,,
 ,0.4185, ,-0.8857, ,0.2009, ,1.03926,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6181,-0.4341, ,0.2666, ,-0.8605, ,0.467187,-1.5708,0.0153965,-0.339382,-0.059355,0.624516,1.74533
 ,0.7914, ,0.5692, ,-0.2229, ,0.000152,,,,,,
 ,0.4304, ,-0.7778, ,-0.4581, ,0.673281,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6233,0.0719, ,0.8936, ,-0.4431, ,0.137787,-0.29719,-0.736467,0.829592,1.13446,1.00731,1.74533
 ,-0.72, ,0.3539, ,0.5969, ,0.701935,,,,,,
 ,0.6902, ,0.2761, ,0.6688, ,0.95255,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6249,0.6902, ,0.4245, ,-0.586, ,0.770242,-0.912845,-1.1225,0.873256,1.13446,-0.605774,1.57189
 ,0.7114, ,-0.2505, ,0.6566, ,0.564703,,,,,,
 ,0.1319, ,-0.8701, ,-0.4749, ,0.738154,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6269,0.7242, ,0.1589, ,-0.6711, ,0.087437,-0.0854476,-0.737937,0.506716,1.13273,-0.614395,0.716151
 ,0.558, ,0.4369, ,0.7055, ,0.66551,,,,,,
 ,0.4053, ,-0.8854, ,0.2278, ,0.937067,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6293,0.5479, ,0.2212, ,-0.8068, ,0.545784,-1.06464,-0.329588,-0.246063,1.13446,-0.0426029,1.50901
 ,0.7232, ,0.3594, ,0.5897, ,0.294738,,,,,,
 ,0.4204, ,-0.9066, ,0.037, ,0.949031,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6329,0.5296, ,-0.3507, ,-0.7723, ,0.576181,-0.724678,-0.558344,1.22173,-0.200026,-0.422448,0.809789
 ,0.8415, ,0.3319, ,0.4263, ,0.533791,,,,,,
 ,0.1068, ,-0.8757, ,0.4709, ,1.22514,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6341,0.9554, ,-0.274, ,-0.1104, ,0.414012,-1.07168,-1.32591,-0.486387,-0.609297,-0.680394,-0.529136
 ,-0.2945, ,-0.8547, ,-0.4275, ,0.034303,,,,,,
 ,0.0228, ,0.4409, ,-0.8972, ,0.123535,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6561,0.2012, ,0.8361, ,-0.5104, ,0.124274,-0.441472,-0.810452,0.898594,1.13446,1.07502,1.74533
 ,-0.7393, ,0.4714, ,0.4808, ,0.657316,,,,,,
 ,0.6426, ,0.2806, ,0.7129, ,1.00194,,,,,,
 ,0, ,0, ,0, ,1,,,,,,
6569,0.6126, ,0.1617, ,-0.7737, ,0.562952,-1.00003,-0.651541,0.212673,1.13446,-0.160997,1.42202
