-0.9584,-0.2582,0.1214,0.838383,,,,,,,
0,0,0,1,,,,,,,
0.0887,-0.9067,0.4124,1.304177,-3,,,,,,
-0.3047,0.3695,0.8779,0.672849,,,,,,,
-0.9483,-0.2035,-0.2435,0.622008,,,,,,,
0,0,0,1,,,,,,,
-0.8207,0.5653,0.0832,0.637324,-3,,,,,,
0.4377,0.7155,-0.5445,-0.206409,,,,,,,
-0.3673,-0.4105,-0.8346,-0.191505,,,,,,,
0,0,0,1,,,,,,,
-0.7476,0.2552,-0.6132,0.8613,-3,,,,,,
0.2477,0.9638,0.099,0.378451,,,,,,,
0.6162,-0.0779,-0.7837,0.111274,,,,,,,
0,0,0,1,,,,,,,
0.6999,-0.4597,-0.5466,0.595344,1,-0.929824,-0.825868,0.953761,1.13446,-0.605212,0.517533
0.4675,-0.2838,0.8372,0.427321,,,,,,,
-0.54,-0.8415,0.0163,0.989844,,,,,,,
0,0,0,1,,,,,,,
-0.1455,-0.9721,-0.1837,0.57551,-3,,,,,,
-0.4692,-0.0957,0.8779,0.377745,,,,,,,
-0.871,0.2139,-0.4422,0.392134,,,,,,,
0,0,0,1,,,,,,,
0.6759,-0.658,-0.3319,0.446543,-3,,,,,,
-0.7343,-0.6395,-0.2277,0.221242,,,,,,,
-0.0624,0.3976,-0.9154,-0.34357,,,,,,,
0,0,0,1,,,,,,,
0.0683,0.3247,-0.9434,-0.124497,-3,,,,,,
-0.862,-0.4568,-0.2196,0.178618,,,,,,,
-0.5022,0.8282,0.2487,0.873886,,,,,,,
0,0,0,1,,,,,,,
-0.7543,0.5092,-0.4144,0.744636,-3,,,,,,
-0.088,0.5471,0.8324,1.159885,,,,,,,
0.6506,0.6644,-0.3679,0.172371,,,,,,,
0,0,0,1,,,,,,,
-0.6863,-0.6986,0.2025,0.431959,-3,,,,,,
-0.011,0.2884,0.9574,0.79374,,,,,,,
-0.7273,0.6548,-0.2056,0.631836,,,,,,,
0,0,0,1,,,,,,,
0.9637,-0.1372,-0.229,0.666063,-3,,,,,,
0.054,-0.74,0.6705,0.283508,,,,,,,
-0.2614,-0.6585,-0.7057,0.368925,,,,,,,
0,0,0,1,,,,,,,
-0.0405,0.9808,-0.1908,0.411692,-3,,,,,,
0.9545,0.0944,0.2828,0.157604,,,,,,,
0.2953,-0.1707,-0.94,0.110766,,,,,,,
0,0,0,1,,,,,,,
0.7069,0.4849,-0.515,0.269924,1,-0.788081,-0.0666615,0.236971,0.781702,0.333789,1.41496
0.1258,0.6303,0.7661,0.381169,,,,,,,
0.6961,-0.6063,0.3845,1.229328,,,,,,,
0,0,0,1,,,,,,,
-0.5479,0.1577,0.8216,1.575299,-3,,,,,,
-0.0617,0.9718,-0.2278,0.327047,,,,,,,
-0.8343,-0.1755,-0.5226,0.315799,,,,,,,
0,0,0,1,,,,,,,
0.0054,0.6164,-0.7874,0.482241,-3,,,,,,
0.0877,0.7841,0.6144,1.090724,,,,,,,
0.9961,-0.0724,-0.0499,0.539457,,,,,,,
0,0,0,1,,,,,,,
-0.388,-0.9093,-0.1505,0.42975,-3,,,,,,
-0.4339,0.0362,0.9002,1.076854,,,,,,,
-0.8131,0.4146,-0.4086,0.272937,,,,,,,
0,0,0,1,,,,,,,
-0.3538,-0.9232,0.1501,0.675023,-3,,,,,,
0.4559,-0.0301,0.8895,0.9894,,,,,,,
-0.8167,0.3831,0.4315,1.038004,,,,,,,
0,0,0,1,,,,,,,
0.2697,-0.4219,-0.8656,0.001963,-3,,,,,,
0.9337,-0.1053,0.3422,0.46741,,,,,,,
-0.2355,-0.9005,0.3655,0.97067,,,,,,,
0,0,0,1,,,,,,,
-0.022,-0.8529,-0.5217,-0.100453,-3,,,,,,
-0.0983,-0.5174,0.8501,0.441423,,,,,,,
-0.9949,0.07,-0.0725,0.431713,,,,,,,
0,0,0,1,,,,,,,
-0.0788,0.9782,0.1921,0.982615,-3,,,,,,
0.9756,0.036,0.2165,0.354148,,,,,,,
0.2048,0.2045,-0.9572,0.205991,,,,,,,
0,0,0,1,,,,,,,
0.3895,0.2359,-0.8903,0.158992,1,-0.433119,-0.0758193,0.0334957,0.323068,0.497082,1.30393
-0.071,0.9715,0.2263,0.556757,,,,,,,
0.9183,-0.025,0.3951,1.00438,,,,,,,
0,0,0,1,,,,,,,
-0.874,-0.4637,0.1452,1.503348,-3,,,,,,
-0.4836,0.8594,-0.1662,0.203956,,,,,,,
-0.0478,-0.2155,-0.9753,0.035397,,,,,,,
0,0,0,1,,,,,,,
0.1039,0.9927,0.062,0.600549,-3,,,,,,
0.3413,-0.0942,0.9352,0.558134,,,,,,,
0.9342,-0.076,-0.3486,0.300052,,,,,,,
0,0,0,1,,,,,,,
-0.7134,-0.4863,-0.5045,0.248574,-3,,,,,,
-0.6958,0.4066,0.592,0.512703,,,,,,,
-0.0827,0.7734,-0.6285,0.210758,,,,,,,
0,0,0,1,,,,,,,
0.8035,0.5212,0.2875,1.609378,-3,,,,,,
0.5001,-0.8531,0.1488,0.214436,,,,,,,
0.3228,0.0242,-0.9462,0.063623,,,,,,,
0,0,0,1,,,,,,,
0.6312,-0.682,-0.3694,0.138485,-3,,,,,,
0.0028,-0.4742,0.8804,0.737386,,,,,,,
-0.7756,-0.5567,-0.2974,0.052279,,,,,,,
0,0,0,1,,,,,,,
0.8859,-0.4531,-0.0991,1.521049,-3,,,,,,
-0.3693,-0.56,-0.7416,-0.185087,,,,,,,
0.2805,0.6936,-0.6635,0.039513,,,,,,,
0,0,0,1,,,,,,,
-0.7898,0.3987,0.4662,0.890844,-3,,,,,,
0.3661,0.9161,-0.1634,0.365539,,,,,,,
-0.4922,0.0416,-0.8695,-0.27026,,,,,,,
0,0,0,1,,,,,,,
0.8578,0.186,-0.4791,0.680423,-3,,,,,,
0.4634,-0.683,0.5646,1.027857,,,,,,,
-0.2222,-0.7064,-0.6721,0.183979,,,,,,,
0,0,0,1,,,,,,,
-0.6766,-0.58,0.4538,1.142515,-3,,,,,,
-0.3804,0.8029,0.459,0.727373,,,,,,,
-0.6305,0.1379,-0.7638,-0.138886,,,,,,,
0,0,0,1,,,,,,,
0.9718,0.0752,-0.2236,0.500355,-3,,,,,,
0.2158,0.1002,0.9713,0.814355,,,,,,,
0.0955,-0.9921,0.0811,0.983418,,,,,,,
0,0,0,1,,,,,,,
-0.4763,-0.3851,0.7905,1.513005,-3,,,,,,
-0.8445,0.4507,-0.2893,0.022251,,,,,,,
-0.2448,-0.8053,-0.5399,0.606203,,,,,,,
0,0,0,1,,,,,,,
-0.0614,0.1432,-0.9878,0.061702,-3,,,,,,
-0.9818,-0.1867,0.034,0.145378,,,,,,,
-0.1796,0.9719,0.1521,0.986021,,,,,,,
0,0,0,1,,,,,,,
0.2508,0.6149,0.7476,1.233721,-3,,,,,,
0.3632,-0.7757,0.5162,0.675826,,,,,,,
0.8973,0.1421,-0.4179,0.300785,,,,,,,
0,0,0,1,,,,,,,
0.0037,-0.9984,-0.0572,0.746043,-3,,,,,,
0.408,-0.0507,0.9116,0.39743,,,,,,,
-0.913,-0.0267,0.4071,1.269876,,,,,,,
0,0,0,1,,,,,,,
-0.7737,-0.1202,0.6221,1.106477,-3,,,,,,
0.1326,0.9294,0.3445,0.726951,,,,,,,
-0.6195,0.349,-0.7031,-0.264798,,,,,,,
0,0,0,1,,,,,,,
0.9279,-0.3666,-0.0676,0.971146,-3,,,,,,
-0.349,-0.7904,-0.5035,0.142499,,,,,,,
0.1311,0.4907,-0.8614,-0.310702,,,,,,,
0,0,0,1,,,,,,,
-0.1775,0.6302,-0.7559,0.296912,-3,,,,,,
0.8913,0.4285,0.148,0.76129,,,,,,,
0.4172,-0.6474,-0.6378,0.15468,,,,,,,
0,0,0,1,,,,,,,
-0.132,0.0793,-0.9881,0.276318,-3,,,,,,
-0.99,0.0391,0.1354,0.26988,,,,,,,
0.0494,0.9961,0.0734,1.119484,,,,,,,
0,0,0,1,,,,,,,
0.9602,0.2208,0.1713,1.040905,-3,,,,,,
0.1556,-0.9315,0.3287,0.623073,,,,,,,
0.2321,-0.289,-0.9288,0.0299,,,,,,,
0,0,0,1,,,,,,,
-0.9153,0.4,0.0474,0.982836,-3,,,,,,
0.2386,0.4436,0.8639,1.181554,,,,,,,
0.3245,0.802,-0.5014,0.062571,,,,,,,
0,0,0,1,,,,,,,
-0.8835,-0.3659,-0.2925,1.087666,-3,,,,,,
-0.2688,0.9074,-0.3232,0.235401,,,,,,,
0.3837,-0.2069,-0.9,-0.322937,,,,,,,
0,0,0,1,,,,,,,
-0.0283,-0.7565,-0.6534,1.029221,-3,,,,,,
-0.9504,-0.1823,0.2522,0.328778,,,,,,,
-0.3099,0.6281,-0.7138,0.033295,,,,,,,
0,0,0,1,,,,,,,
0.7451,-0.084,0.6617,1.292539,-3,,,,,,
0.3487,-0.7966,-0.4938,0.288538,,,,,,,
0.5686,0.5986,-0.5643,0.052109,,,,,,,
0,0,0,1,,,,,,,
-0.6757,-0.1362,0.7245,1.517171,-3,,,,,,
-0.3204,0.9394,-0.1222,-0.036199,,,,,,,
-0.6639,-0.3147,-0.6784,0.445945,,,,,,,
0,0,0,1,,,,,,,
0.8003,0.4107,-0.4368,0.091647,-3,,,,,,
0.5995,-0.5351,0.5952,0.456143,,,,,,,
0.0107,-0.7382,-0.6745,-0.011915,,,,,,,
0,0,0,1,,,,,,,
-0.2925,-0.939,0.1811,0.752721,-3,,,,,,
-0.7955,0.344,0.4988,0.306206,,,,,,,
-0.5306,0.0018,-0.8476,0.166947,,,,,,,
0,0,0,1,,,,,,,
0.1903,-0.9263,-0.3252,1.298902,-3,,,,,,
-0.8457,-0.3229,0.4248,0.732186,,,,,,,
-0.4986,0.1942,-0.8448,0.078755,,,,,,,
0,0,0,1,,,,,,,
0.2375,-0.8605,-0.4507,0.261345,-3,,,,,,
0.9686,0.245,0.0428,0.14134,,,,,,,
0.0736,-0.4467,0.8917,1.401081,,,,,,,
0,0,0,1,,,,,,,
-0.5525,-0.7253,-0.4107,1.160447,-3,,,,,,
-0.8332,0.4944,0.2477,0.369285,,,,,,,
0.0234,0.4791,-0.8774,0.134522,,,,,,,
0,0,0,1,,,,,,,
-0.4228,-0.8928,-0.1554,0.331247,-3,,,,,,
-0.8302,0.3129,0.4614,0.71291,,,,,,,
-0.3633,0.3241,-0.8735,-0.224935,,,,,,,
0,0,0,1,,,,,,,
-0.1068,-0.8981,0.4266,1.077196,-3,,,,,,
-0.9508,0.2177,0.2202,0.673476,,,,,,,
-0.2907,-0.3821,-0.8772,0.070764,,,,,,,
0,0,0,1,,,,,,,
0.4328,-0.121,-0.8934,-0.072385,-3,,,,,,
0.8929,0.1944,0.4062,0.58186,,,,,,,
0.1245,-0.9734,0.1922,0.782641,,,,,,,
0,0,0,1,,,,,,,
0.6524,0.3752,-0.6585,0.44691,-3,,,,,,
0.4235,-0.901,-0.0937,0.091145,,,,,,,
-0.6285,-0.2177,-0.7467,0.52559,,,,,,,
0,0,0,1,,,,,,,
-0.1353,-0.0254,-0.9905,-0.003081,-3,,,,,,
-0.9259,0.3591,0.1173,0.320952,,,,,,,
0.3527,0.933,-0.0721,0.664632,,,,,,,
0,0,0,1,,,,,,,
-0.4676,-0.8824,-0.0518,0.468257,-3,,,,,,
-0.8837,0.4681,0.0035,0.235688,,,,,,,
0.0211,0.0474,-0.9987,-0.234634,,,,,,,
0,0,0,1,,,,,,,
-0.4321,-0.8132,-0.3898,0.896009,-3,,,,,,
-0.6004,-0.0632,0.7972,0.997043,,,,,,,
-0.673,0.5785,-0.4609,0.428866,,,,,,,
0,0,0,1,,,,,,,
-0.3306,0.928,0.1721,0.798587,-3,,,,,,
0.7434,0.1437,0.6533,0.980086,,,,,,,
0.5815,0.3439,-0.7373,0.168048,,,,,,,
0,0,0,1,,,,,,,
0.1852,0.4363,-0.8805,-0.190721,-3,,,,,,
-0.1769,0.8962,0.4068,0.468915,,,,,,,
0.9666,0.0804,0.2432,0.457542,,,,,,,
0,0,0,1,,,,,,,
-0.8357,0.5332,0.1314,0.571742,-3,,,,,,
0.4108,0.4483,0.7939,0.631326,,,,,,,
0.3644,0.7175,-0.5937,-0.048852,,,,,,,
0,0,0,1,,,,,,,
0.4626,0.8484,0.2572,0.755621,-3,,,,,,
-0.4406,-0.0317,0.8971,1.180939,,,,,,,
0.7693,-0.5283,0.3591,0.540432,,,,,,,
0,0,0,1,,,,,,,
0.0426,0.9598,0.2776,1.463148,-3,,,,,,
0.8723,0.0998,-0.4788,-0.129103,,,,,,,
-0.4872,0.2625,-0.8329,0.241075,,,,,,,
0,0,0,1,,,,,,,
-0.4869,0.8151,-0.314,0.425089,-3,,,,,,
0.3998,0.5276,0.7496,0.841097,,,,,,,
0.7766,0.2394,-0.5827,0.221491,,,,,,,
0,0,0,1,,,,,,,
-0.2919,-0.9552,-0.0484,0.830411,-3,,,,,,
-0.6068,0.1458,0.7814,0.478581,,,,,,,
-0.7393,0.2575,-0.6222,0.557263,,,,,,,
0,0,0,1,,,,,,,
-0.4668,0.5452,-0.6964,0.503945,-3,,,,,,
-0.5205,0.4673,0.7147,0.516666,,,,,,,
0.715,0.696,0.0656,1.045507,,,,,,,
0,0,0,1,,,,,,,
0.7796,-0.5943,0.1976,0.788807,-3,,,,,,
-0.1478,-0.4811,-0.8641,-0.136292,,,,,,,
0.6086,0.6445,-0.4629,0.006353,,,,,,,
0,0,0,1,,,,,,,
-0.1796,-0.7064,0.6846,1.060876,-3,,,,,,
-0.9824,0.0926,-0.1621,0.189741,,,,,,,
0.0511,-0.7017,-0.7106,-0.151076,,,,,,,
0,0,0,1,,,,,,,
-0.9171,0.3881,-0.0917,0.146158,-3,,,,,,
-0.0737,0.061,0.9954,0.785404,,,,,,,
0.3919,0.9196,-0.0273,0.41779,,,,,,,
0,0,0,1,,,,,,,
0.3255,-0.6484,-0.6882,0.507968,1,-0.903657,-0.851975,1.0346,1.09331,-0.680678,0.0367642
0.6182,-0.4048,0.6738,0.355857,,,,,,,
-0.7155,-0.6447,0.2691,1.017044,,,,,,,
0,0,0,1,,,,,,,
0.6949,-0.5221,0.4945,0.638664,-3,,,,,,
-0.7188,-0.5257,0.455,0.494817,,,,,,,
0.0223,-0.6716,-0.7406,-0.066991,,,,,,,
0,0,0,1,,,,,,,
0.6575,0.6134,0.4375,1.19921,-3,,,,,,
0.7392,-0.6376,-0.2168,0.364879,,,,,,,
0.146,0.466,-0.8727,-0.179803,,,,,,,
0,0,0,1,,,,,,,
-0.3959,0.2615,0.8803,1.099423,-3,,,,,,
0.8821,0.3748,0.2854,0.299186,,,,,,,
-0.2553,0.8895,-0.379,0.063477,,,,,,,
0,0,0,1,,,,,,,
0.4752,0.6796,-0.5588,1.218043,-3,,,,,,
0.4345,-0.7335,-0.5226,-0.163716,,,,,,,
-0.7651,0.0056,-0.6439,-0.201405,,,,,,,
0,0,0,1,,,,,,,
-0.602,0.4562,-0.6554,0.701277,-3,,,,,,
-0.732,0.0126,0.6812,0.293709,,,,,,,
0.319,0.8898,0.3263,1.195404,,,,,,,
0,0,0,1,,,,,,,
-0.8974,0.0434,-0.439,0.422464,-3,,,,,,
-0.398,-0.5088,0.7633,0.899388,,,,,,,
-0.1902,0.8598,0.4739,1.087569,,,,,,,
0,0,0,1,,,,,,,
-0.4638,-0.815,-0.3473,0.742898,-3,,,,,,
-0.6434,0.0404,0.7645,0.846015,,,,,,,
-0.609,0.578,-0.5431,0.511356,,,,,,,
0,0,0,1,,,,,,,
-0.9749,-0.0934,-0.2023,0.859311,-3,,,,,,
-0.1713,0.8949,0.4121,0.795151,,,,,,,
0.1425,0.4364,-0.8884,-0.356378,,,,,,,
0,0,0,1,,,,,,,
0.583,-0.3245,0.7448,1.455203,-3,,,,,,
-0.1654,-0.945,-0.2823,0.002535,,,,,,,
0.7954,0.0414,-0.6046,0.441314,,,,,,,
0,0,0,1,,,,,,,
-0.7402,-0.6692,-0.0656,1.582788,-3,,,,,,
-0.6678,0.7203,0.1878,0.124938,,,,,,,
-0.0784,0.1828,-0.98,-0.034547,,,,,,,
0,0,0,1,,,,,,,
-0.524,0.6479,-0.5529,0.623605,-3,,,,,,
-0.5862,0.1966,0.7859,1.18226,,,,,,,
0.6179,0.7359,0.2768,0.531383,,,,,,,
0,0,0,1,,,,,,,
-0.4528,0.8915,0.0119,0.870113,-3,,,,,,
0.8794,0.4488,-0.1589,0.423023,,,,,,,
-0.147,-0.0615,-0.9872,0.051324,,,,,,,
0,0,0,1,,,,,,,
-0.2125,0.1733,-0.9617,-0.091521,-3,,,,,,
0.5917,0.8061,0.0145,0.335997,,,,,,,
0.7777,-0.5659,-0.2738,0.251599,,,,,,,
0,0,0,1,,,,,,,
0.3978,-0.9171,-0.0251,0.984106,-3,,,,,,
-0.8353,-0.3507,-0.4235,0.328858,,,,,,,
0.3796,0.1894,-0.9056,-0.251169,,,,,,,
0,0,0,1,,,,,,,
-0.2911,-0.2412,-0.9258,-0.207453,-3,,,,,,
0.5602,0.7415,-0.3693,0.057918,,,,,,,
0.7755,-0.6262,-0.0808,0.484976,,,,,,,
0,0,0,1,,,,,,,
-0.5932,0.017,-0.8049,0.495299,-3,,,,,,
0.0427,0.999,-0.0104,0.138523,,,,,,,
0.8039,-0.0405,-0.5934,0.447346,,,,,,,
0,0,0,1,,,,,,,
-0.4283,0.5459,-0.7201,0.430696,-3,,,,,,
-0.4677,0.5479,0.6936,0.972805,,,,,,,
0.7731,0.6339,0.0207,0.81816,,,,,,,
0,0,0,1,,,,,,,
-0.5863,-0.228,-0.7773,0.244595,-3,,,,,,
-0.6158,-0.4979,0.6106,0.832003,,,,,,,
-0.5262,0.8367,0.1515,0.820631,,,,,,,
0,0,0,1,,,,,,,
0.6133,-0.7079,0.3503,1.178963,-3,,,,,,
-0.4986,-0.0031,0.8668,0.487041,,,,,,,
-0.6126,-0.7063,-0.3549,0.580128,,,,,,,
0,0,0,1,,,,,,,
-0.4448,0.0484,-0.8943,-0.017255,-3,,,,,,
0.0994,0.995,0.0044,0.124829,,,,,,,
0.8901,-0.087,-0.4474,0.657209,,,,,,,
0,0,0,1,,,,,,,
-0.5044,0.1718,-0.8462,0.471166,-3,,,,,,
-0.7726,0.3478,0.5311,0.45311,,,,,,,
0.3856,0.9217,-0.0426,0.781132,,,,,,,
0,0,0,1,,,,,,,
0.9681,-0.1482,0.2023,0.713172,-3,,,,,,
-0.2466,-0.4161,0.8753,0.677163,,,,,,,
-0.0455,-0.8972,-0.4393,0.590747,,,,,,,
0,0,0,1,,,,,,,
-0.9594,0.1681,-0.2267,1.11804,-3,,,,,,
0.0964,0.9501,0.2966,0.814013,,,,,,,
0.2652,0.2627,-0.9277,-0.323856,,,,,,,
0,0,0,1,,,,,,,
0.9679,0.0703,0.2413,1.364379,-3,,,,,,
-0.1927,-0.4087,0.8921,0.521865,,,,,,,
0.1614,-0.9099,-0.3821,0.684443,,,,,,,
0,0,0,1,,,,,,,
0.8993,0.4218,-0.1158,0.779588,-3,,,,,,
0.4009,-0.9006,-0.1678,0.560493,,,,,,,
-0.175,0.1045,-0.979,-0.167671,,,,,,,
0,0,0,1,,,,,,,
-0.4217,-0.324,-0.8469,0.632172,-3,,,,,,
0.8107,-0.5531,-0.1921,-0.072674,,,,,,,
-0.4062,-0.7676,0.4958,1.353152,,,,,,,
0,0,0,1,,,,,,,
-0.924,0.2979,0.2398,0.813859,-3,,,,,,
0.3397,0.3512,0.8725,0.854333,,,,,,,
0.1757,0.8876,-0.4257,0.369245,,,,,,,
0,0,0,1,,,,,,,
0.895,-0.4258,0.1328,1.515921,-3,,,,,,
-0.1332,-0.5394,-0.8315,-0.226093,,,,,,,
0.4256,0.7265,-0.5395,-0.220213,,,,,,,
0,0,0,1,,,,,,,
-0.5346,0.4964,-0.6839,0.706174,-3,,,,,,
-0.4393,0.5281,0.7267,0.623016,,,,,,,
0.7219,0.689,-0.0643,0.838942,,,,,,,
0,0,0,1,,,,,,,
-0.6436,0.7652,-0.0164,0.455376,-3,,,,,,
0.0596,0.0714,0.9957,1.110761,,,,,,,
0.763,0.6399,-0.0916,0.418892,,,,,,,
0,0,0,1,,,,,,,
-0.0035,0.611,-0.7916,0.363209,-3,,,,,,
-0.9977,-0.0561,-0.0388,-0.213898,,,,,,,
-0.0681,0.7897,0.6098,1.406964,,,,,,,
0,0,0,1,,,,,,,
0.7891,-0.5821,0.1961,1.062744,-3,,,,,,
-0.1475,0.1303,0.9804,0.425256,,,,,,,
-0.5963,-0.8026,0.017,1.011426,,,,,,,
0,0,0,1,,,,,,,
0.5299,0.7995,-0.2827,0.770108,-3,,,,,,
-0.249,0.4654,0.8493,0.520094,,,,,,,
0.8107,-0.3796,0.4457,1.051416,,,,,,,
0,0,0,1,,,,,,,
0.0738,0.9805,0.182,1.000875,-3,,,,,,
-0.4212,-0.1348,0.8969,0.43744,,,,,,,
0.9039,-0.1429,0.4031,1.053113,,,,,,,
0,0,0,1,,,,,,,
-0.6377,-0.6553,0.4048,0.699443,-3,,,,,,
-0.7609,0.454,-0.4637,0.098081,,,,,,,
0.1201,-0.6037,-0.7881,-0.172911,,,,,,,
0,0,0,1,,,,,,,
0.5538,0.6442,-0.5276,0.2535,-3,,,,,,
0.7432,-0.0968,0.662,0.964996,,,,,,,
0.3753,-0.7587,-0.5324,0.142685,,,,,,,
0,0,0,1,,,,,,,
0.1445,0.5491,-0.8232,-0.136413,-3,,,,,,
0.8139,-0.5391,-0.2167,0.080839,,,,,,,
-0.5628,-0.6386,-0.5248,0.275958,,,,,,,
0,0,0,1,,,,,,,
0.6649,-0.7,-0.2606,1.522422,-3,,,,,,
-0.7432,-0.6549,-0.1371,0.179601,,,,,,,
-0.0747,0.2848,-0.9557,-0.240235,,,,,,,
0,0,0,1,,,,,,,
0.5255,0.8389,-0.1416,0.382584,-3,,,,,,
0.4092,-0.1033,0.9066,0.796987,,,,,,,
0.7459,-0.5344,-0.3976,0.298503,,,,,,,
0,0,0,1,,,,,,,
0.9212,0.0632,-0.3839,0.57876,1,-0.871167,-0.75981,0.699738,1.13446,-0.124458,0.980423
0.3685,0.1745,0.9131,0.386825,,,,,,,
0.1247,-0.9826,0.1375,0.977906,,,,,,,
0,0,0,1,,,,,,,
0.2498,-0.0579,-0.9666,-0.196044,-3,,,,,,
-0.9034,-0.3733,-0.2111,0.270433,,,,,,,
-0.3486,0.9259,-0.1455,0.329805,,,,,,,
0,0,0,1,,,,,,,
0.5968,0.5982,0.5347,1.071838,-3,,,,,,
0.1101,-0.7212,0.6839,0.657657,,,,,,,
0.7948,-0.3493,-0.4963,0.525559,,,,,,,
0,0,0,1,,,,,,,
-0.8213,-0.5371,-0.1922,1.50863,-3,,,,,,
-0.2067,0.5942,-0.7773,-0.268549,,,,,,,
0.5317,-0.5987,-0.5991,0.060901,,,,,,,
0,0,0,1,,,,,,,
-0.7735,-0.5925,-0.225,0.526257,-3,,,,,,
-0.1849,-0.1286,0.9743,0.58644,,,,,,,
-0.6062,0.7952,-0.0101,0.712012,,,,,,,
0,0,0,1,,,,,,,
-0.781,0.5331,-0.3254,0.400245,-3,,,,,,
-0.342,0.0709,0.937,0.445606,,,,,,,
0.5226,0.8431,0.1269,1.049575,,,,,,,
0,0,0,1,,,,,,,
0.482,-0.2968,0.8243,1.487101,-3,,,,,,
-0.0814,-0.952,-0.2952,0.19319,,,,,,,
0.8724,0.0751,-0.4831,0.429836,,,,,,,
0,0,0,1,,,,,,,
0.005,-0.3706,-0.9288,-0.224424,-3,,,,,,
-0.9493,-0.2936,0.112,0.088431,,,,,,,
-0.3142,0.8812,-0.3532,0.188792,,,,,,,
0,0,0,1,,,,,,,
0.3547,0.8138,0.4603,0.747943,-3,,,,,,
-0.0693,-0.4681,0.881,0.961343,,,,,,,
0.9324,-0.3444,-0.1096,0.500714,,,,,,,
0,0,0,1,,,,,,,
-0.2859,-0.7352,-0.6146,0.156863,-3,,,,,,
0.4831,-0.6645,0.5701,0.699546,,,,,,,
-0.8275,-0.1339,0.5452,1.060517,,,,,,,
0,0,0,1,,,,,,,
0.5618,0.8191,0.1161,0.377806,-3,,,,,,
-0.1269,-0.0533,0.9905,0.884346,,,,,,,
0.8175,-0.5712,0.074,0.573614,,,,,,,
0,0,0,1,,,,,,,
0.4065,-0.5134,0.7558,1.144227,-3,,,,,,
-0.8879,-0.0269,0.4593,0.626711,,,,,,,
-0.2155,-0.8578,-0.4667,0.049451,,,,,,,
0,0,0,1,,,,,,,
-0.397,-0.3386,0.8531,1.407623,-3,,,,,,
-0.3672,0.9104,0.1905,0.617482,,,,,,,
-0.8412,-0.2376,-0.4857,0.212935,,,,,,,
0,0,0,1,,,,,,,
-0.6878,-0.1081,0.7178,1.124938,-3,,,,,,
0.6502,0.3479,0.6754,1.066544,,,,,,,
-0.3227,0.9313,-0.169,0.149803,,,,,,,
0,0,0,1,,,,,,,
-0.7385,0.6232,0.2575,0.662489,-3,,,,,,
0.297,-0.0422,0.954,1.09265,,,,,,,
0.6054,0.7809,-0.1539,0.535632,,,,,,,
0,0,0,1,,,,,,,
-0.4718,0.6914,-0.5471,0.778887,-3,,,,,,
-0.7697,-0.0203,0.6381,0.431462,,,,,,,
0.4301,0.7222,0.5418,1.221162,,,,,,,
0,0,0,1,,,,,,,
-0.0612,0.9837,-0.1692,1.097732,-3,,,,,,
0.694,0.1638,0.7011,0.976682,,,,,,,
0.7173,-0.0745,-0.6927,0.328354,,,,,,,
0,0,0,1,,,,,,,
0.6069,-0.1878,-0.7723,0.232086,-3,,,,,,
-0.1283,-0.9821,0.138,0.580311,,,,,,,
